,names,n
350,"('AGUIRRE', 'AGUIRRE')",12
351,"('AGUIRRE', 'ALEGRIA')",1
352,"('AGUIRRE', 'ALVAREZ')",11
353,"('AGUIRRE', 'ANGEL')",3
354,"('AGUIRRE', 'ANTIQUERA')",1
355,"('AGUIRRE', 'ARANGUIZ')",1
356,"('AGUIRRE', 'ARAYA')",11
357,"('AGUIRRE', 'ARDILES')",1
358,"('AGUIRRE', 'ARREDONDO')",1
359,"('AGUIRRE', 'AULETTE')",1
360,"('AGUIRRE', 'AYALA')",1
361,"('AGUIRRE', 'BRICEO')",1
362,"('AGUIRRE', 'BRUNA')",1
363,"('AGUIRRE', 'BUGUENO')",1
364,"('AGUIRRE', 'CAMPOS')",1
365,"('AGUIRRE', 'CAMPUSANO')",2
366,"('AGUIRRE', 'CARROZA')",1
367,"('AGUIRRE', 'CARVAJAL')",4
368,"('AGUIRRE', 'CASTILLO')",2
369,"('AGUIRRE', 'CERDA')",2
370,"('AGUIRRE', 'CIFUENTES')",1
371,"('AGUIRRE', 'CORREA')",1
372,"('AGUIRRE', 'CORTES')",5
373,"('AGUIRRE', 'CRUZ')",1
374,"('AGUIRRE', 'CUELLAR')",1
375,"('AGUIRRE', 'DIAZ')",4
376,"('AGUIRRE', 'DURAN')",1
377,"('AGUIRRE', 'ESCUDERO')",1
378,"('AGUIRRE', 'FARIAS')",1
379,"('AGUIRRE', 'FIGUEROA')",1
380,"('AGUIRRE', 'GALLARDO')",2
381,"('AGUIRRE', 'GALVEZ')",2
382,"('AGUIRRE', 'GONZALEZ')",4
383,"('AGUIRRE', 'GUERRERO')",2
384,"('AGUIRRE', 'HIDALGO')",1
385,"('AGUIRRE', 'HUERTA')",2
386,"('AGUIRRE', 'JAIME')",1
387,"('AGUIRRE', 'LOBOS')",1
388,"('AGUIRRE', 'LOPEZ')",6
389,"('AGUIRRE', 'MANCILLA')",1
390,"('AGUIRRE', 'MANQUEZ')",1
391,"('AGUIRRE', 'MARTINEZ')",1
392,"('AGUIRRE', 'MELLADO')",1
393,"('AGUIRRE', 'MENDEZ')",2
394,"('AGUIRRE', 'MENESES')",1
395,"('AGUIRRE', 'MICHEA')",1
396,"('AGUIRRE', 'MIRANDA')",1
397,"('AGUIRRE', 'MOLINA')",2
