,names,n
406,"('ACUNA', 'QUINTANILLA')",1
407,"('ACUNA', 'SAAVEDRA')",1
408,"('ACUNA', 'SEPULVEDA')",1
409,"('ACUNA', 'SILVA')",2
410,"('ACUNA', 'SOTO')",1
411,"('ACUNA', 'TOBAR')",1
412,"('ACUNA', 'TORRES')",2
413,"('ACUNA', 'TRAMON')",1
414,"('ACUNA', 'UBILLA')",1
415,"('ACUNA', 'VALDENEGRO')",1
416,"('ACUNA', 'VALDES')",1
417,"('ACUNA', 'VALENZUELA')",2
418,"('ACUNA', 'VELASQUEZ')",2
419,"('ACUNA', 'ZALDIVAR')",1
420,"('ACUNA', 'ZUNIGA')",1
421,"('ADAN', 'ALFARO')",1
422,"('ADAOS', 'UBILLA')",1
423,"('ADARO', 'ESPINA')",1
424,"('ADARO', 'MARTINEZ')",1
425,"('ADAROS', 'ALCOTA')",1
426,"('ADAROS', 'BOZZO')",1
427,"('ADAROS', 'OSSANDON')",1
428,"('ADASME', 'BARRA')",1
429,"('ADASME', 'BRICENO')",1
430,"('ADASME', 'BRUNA')",2
431,"('ADASME', 'CARRASCO')",2
432,"('ADASME', 'FUENTES')",1
433,"('ADASME', 'HIDALGO')",1
434,"('ADASME', 'LOPEZ')",1
435,"('ADASME', 'NOGUERA')",1
436,"('ADASME', 'PARRA')",1
437,"('ADASME', 'SAEZ')",1
438,"('ADASME', 'SOTO')",1
439,"('ADELSDORFER', 'ORELLANA')",6
440,"('ADOFACCI', 'LOPEZ')",1
441,"('ADOFACCI', 'ZAMORA')",1
442,"('ADONES', 'ROJAS')",1
443,"('ADONIS', 'GOMEZ')",1
444,"('ADRIAN', 'REVECO')",1
445,"('ADRIASOLA', 'CHAVEZ')",1
446,"('ADRIASOLA', 'PEREZ')",1
447,"('ADRIASOLA', 'RODRIGUEZ')",3
448,"('ADRIAZOLA', 'ARIAS')",1
449,"('ADRIAZOLA', 'GUERRERO')",2
450,"('ADRIAZOLA', 'RAIL')",1
451,"('ADRIAZOLA', 'VALLE')",1
452,"('ADROVER', 'ORELLANA')",1
453,"('AEDO', 'ABARZUA')",1
454,"('AEDO', 'AEDO')",1
455,"('AEDO', 'ALVAREZ')",1
456,"('AEDO', 'AMBROSETTI')",1
457,"('AEDO', 'CORTES')",1
458,"('AEDO', 'FLORES')",1
459,"('AEDO', 'GODOY')",1
460,"('AEDO', 'GUTIERREZ')",1
461,"('AEDO', 'HERMOSILLA')",1
462,"('AEDO', 'JOHNSTON')",1
463,"('AEDO', 'LIZAMA')",1
464,"('AEDO', 'MORALES')",2
465,"('AEDO', 'NAVARRO')",2
466,"('AEDO', 'OLIVARES')",1
467,"('AEDO', 'OYARZUN')",1
468,"('AEDO', 'PARRA')",1
469,"('AEDO', 'PENA')",2
470,"('AEDO', 'PIZARRO')",1
471,"('AEDO', 'RIVAS')",1
472,"('AEDO', 'RIVERA')",1
473,"('AEDO', 'ROSALES')",1
474,"('AEDO', 'SOTO')",1
