,names,n
605,"('AGUILA', 'AGUILA')",1
606,"('AGUILA', 'ARAYA')",1
607,"('AGUILA', 'CARRASCO')",2
608,"('AGUILA', 'DUFF')",1
609,"('AGUILA', 'GARRIDO')",1
610,"('AGUILA', 'HURTADO')",1
611,"('AGUILA', 'JARA')",2
612,"('AGUILA', 'LAGOS')",2
613,"('AGUILA', 'MANSILLA')",1
614,"('AGUILA', 'MARIMAN')",2
615,"('AGUILA', 'PENA')",1
616,"('AGUILA', 'ROJAS')",1
617,"('AGUILA', 'SALAZAR')",1
618,"('AGUILA', 'TORRES')",1
619,"('AGUILA', 'VALDERAS')",1
620,"('AGUILA', 'VALDIVIA')",1
621,"('AGUILANTE', 'VIDAL')",1
622,"('AGUILAR', 'AEDO')",1
623,"('AGUILAR', 'AGUILA')",2
624,"('AGUILAR', 'AGUILAR')",1
625,"('AGUILAR', 'AGUILERA')",2
626,"('AGUILAR', 'ALVAREZ')",4
627,"('AGUILAR', 'ARAVENA')",2
628,"('AGUILAR', 'ARRIAGADA')",2
629,"('AGUILAR', 'CAMPOS')",4
630,"('AGUILAR', 'CARVAJAL')",1
631,"('AGUILAR', 'FIGUEROA')",3
632,"('AGUILAR', 'FLORES')",1
