,names,n
194,"('ALBORNOZ', 'VEGA')",1
195,"('ALCAINO', 'RISCO')",1
196,"('ALCANTARA', 'LUNA')",1
197,"('ALCANTARA', 'TORRES')",1
198,"('ALCAYAGA', 'CASTRO')",1
199,"('ALCAYAGA', 'GUZMAN')",1
200,"('ALCAYAGA', 'MARIN')",2
201,"('ALCAYAGA', 'OLIVEROS')",2
202,"('ALCAYAGA', 'QUISPE')",2
203,"('ALCAYAGA', 'ROMO')",1
204,"('ALCAYAGA', 'TOVAR')",1
205,"('ALCOCER', 'AICA')",1
206,"('ALCOCER', 'COLLAO')",1
207,"('ALCOCER', 'FLORES')",1
208,"('ALCOCER', 'TORREALBA')",1
209,"('ALCON', 'BERNAL')",1
210,"('ALCON', 'CASTRO')",1
211,"('ALCOTA', 'CHANG')",1
212,"('ALCOTA', 'GONZALEZ')",1
213,"('ALCOTA', 'RODRIGUEZ')",1
214,"('ALCOTA', 'ROJO')",1
215,"('ALCOTA', 'SANTIS')",1
216,"('ALDAY', 'CORTES')",1
217,"('ALDAY', 'SEPULVEDA')",1
218,"('ALDERETE', 'ALDERETE')",1
219,"('ALDERETE', 'LARAMA')",1
220,"('ALDUNATE', 'FUENTES')",3
221,"('ALEGRE', 'MOYANO')",1
222,"('ALEGRE', 'REYES')",1
223,"('ALEGRE', 'VICENCIO')",1
224,"('ALEGRIA', 'CERDA')",1
225,"('ALEGRIA', 'MAMANI')",1
226,"('ALEGRIA', 'RODRIGUEZ')",1
227,"('ALELUYA', 'AYCA')",1
228,"('ALFARO', 'AGUILERA')",1
229,"('ALFARO', 'ALCAYAGA')",1
230,"('ALFARO', 'ALFARO')",2
231,"('ALFARO', 'ANGEL')",1
232,"('ALFARO', 'BASAEZ')",1
233,"('ALFARO', 'BOBADILLA')",1
234,"('ALFARO', 'CAMPOS')",1
235,"('ALFARO', 'COPA')",1
236,"('ALFARO', 'CORDOVA')",1
237,"('ALFARO', 'GOMEZ')",2
238,"('ALFARO', 'GONZALEZ')",2
239,"('ALFARO', 'GUARINGA')",1
240,"('ALFARO', 'HENRIQUEZ')",1
241,"('ALFARO', 'MAMANI')",1
242,"('ALFARO', 'MENARES')",1
243,"('ALFARO', 'MIRANDA')",1
244,"('ALFARO', 'OSORIO')",1
245,"('ALFARO', 'PEREZ')",1
246,"('ALFARO', 'PIZARRO')",2
247,"('ALFARO', 'QUEVEDO')",1
248,"('ALFARO', 'RAMIREZ')",2
249,"('ALFARO', 'RAMOS')",3
250,"('ALFARO', 'REYES')",1
251,"('ALFARO', 'ROJAS')",5
252,"('ALFARO', 'SALDIVAR')",1
253,"('ALFARO', 'TELLO')",1
254,"('ALID', 'ESPINOZA')",1
255,"('ALISTE', 'CARVAJAL')",2
256,"('ALLENDE', 'ARAYA')",1
257,"('ALLENDE', 'PATINO')",1
258,"('ALLENDES', 'SILES')",1
259,"('ALMENDRAS', 'SUAREZ')",1
260,"('ALMUNA', 'PENAILILLO')",1
261,"('ALONZO', 'BERTOLOTTO')",1
262,"('ALQUINTA', 'ROJAS')",1
263,"('ALTAMIRANO', 'ALTAMIRANO')",1
264,"('ALTAMIRANO', 'HUARACHI')",1
265,"('ALTAMIRANO', 'MADARIAGA')",1
266,"('ALTINA', 'GODOY')",1
267,"('ALTINA', 'HERRERA')",1
268,"('ALTINA', 'SOZA')",1
269,"('ALUCEMA', 'MEDINA')",1
270,"('ALUCER', 'MILLA')",2
271,"('ALVARADO', 'ALVARADO')",1
272,"('ALVARADO', 'ARAYA')",2
273,"('ALVARADO', 'BUENO')",1
274,"('ALVARADO', 'CASTRO')",1
275,"('ALVARADO', 'ESPINOZA')",5
276,"('ALVARADO', 'HUERTA')",2
277,"('ALVARADO', 'IMANA')",1
278,"('ALVARADO', 'ISHIHARA')",2
279,"('ALVARADO', 'LEIVA')",1
280,"('ALVARADO', 'MARTINEZ')",2
281,"('ALVARADO', 'OLMOS')",1
