,names,n
189,"('ACUNA', 'GOMEZ')",4
190,"('ACUNA', 'GONZALEZ')",2
191,"('ACUNA', 'GUERRA')",3
192,"('ACUNA', 'GUTIERREZ')",10
193,"('ACUNA', 'GUZMAN')",1
194,"('ACUNA', 'HERNANDEZ')",1
195,"('ACUNA', 'HOGER')",1
196,"('ACUNA', 'JARA')",2
197,"('ACUNA', 'JARPA')",1
198,"('ACUNA', 'LA REGLA')",1
199,"('ACUNA', 'LAGOS')",7
200,"('ACUNA', 'LARA')",2
201,"('ACUNA', 'MARDONES')",1
202,"('ACUNA', 'MATUS')",3
203,"('ACUNA', 'MAUREIRA')",1
204,"('ACUNA', 'MELGAREJO')",1
205,"('ACUNA', 'MENA')",1
206,"('ACUNA', 'MERINO')",1
207,"('ACUNA', 'MIRANDA')",1
208,"('ACUNA', 'MONTECINOS')",3
209,"('ACUNA', 'MONTES')",1
210,"('ACUNA', 'MORALES')",4
211,"('ACUNA', 'MUNOZ')",6
212,"('ACUNA', 'NAVARRETE')",1
213,"('ACUNA', 'OLATE')",1
214,"('ACUNA', 'PANTOJA')",1
215,"('ACUNA', 'PARRA')",1
216,"('ACUNA', 'PAULINA')",2
217,"('ACUNA', 'PEREZ')",4
218,"('ACUNA', 'POBLETE')",3
219,"('ACUNA', 'POZA')",1
220,"('ACUNA', 'PURRAN')",1
221,"('ACUNA', 'REBOLLEDO')",1
222,"('ACUNA', 'REYES')",1
223,"('ACUNA', 'RODRIGUEZ')",2
224,"('ACUNA', 'ROJAS')",1
225,"('ACUNA', 'SAEZ')",1
226,"('ACUNA', 'SALAZAR')",6
227,"('ACUNA', 'SALCEDO')",1
228,"('ACUNA', 'SAN MARTIN')",3
229,"('ACUNA', 'SANCHEZ')",2
230,"('ACUNA', 'SANTOS')",1
231,"('ACUNA', 'SANZANA')",1
232,"('ACUNA', 'SEGURA')",2
233,"('ACUNA', 'SEPULVEDA')",9
234,"('ACUNA', 'SIEGMUND')",1
235,"('ACUNA', 'SOBARZO')",1
236,"('ACUNA', 'SOTO')",5
237,"('ACUNA', 'SUAZO')",2
238,"('ACUNA', 'TAPIA')",1
239,"('ACUNA', 'TORRES')",1
240,"('ACUNA', 'UTRERAS')",1
241,"('ACUNA', 'VALENZUELA')",2
242,"('ACUNA', 'VELASQUEZ')",1
243,"('ACUNA', 'VELOSO')",1
244,"('ACUNA', 'VERA')",1
245,"('ACUNA', 'VILLARROEL')",1
246,"('ACUNA', 'ZAPATA')",1
247,"('ADAM', 'MAURER')",1
248,"('ADASME', 'CHIVAILAO')",1
249,"('ADRIASOLA', 'CAULIER')",1
250,"('ADRIASOLA', 'ORDENES')",1
251,"('ADRIAZOLA', 'BELLO')",1
252,"('ADRIAZOLA', 'CERNA')",1
253,"('ADRIAZOLA', 'FLORES')",1
254,"('ADRIAZOLA', 'LEAL')",1
255,"('ADRIAZOLA', 'PENA')",1
256,"('AEDO', 'AEDO')",1
257,"('AEDO', 'ALARCON')",1
258,"('AEDO', 'ALMONACID')",1
259,"('AEDO', 'AMPUERO')",1
260,"('AEDO', 'ARANEDA')",1
261,"('AEDO', 'ARAVENA')",1
262,"('AEDO', 'BAEZA')",1
263,"('AEDO', 'BARRA')",1
264,"('AEDO', 'BARRERA')",1
265,"('AEDO', 'BENAVIDES')",1
266,"('AEDO', 'CABEZAS')",1
