,names,n
461,"('ALVARADO', 'PENA')",2
462,"('ALVARADO', 'POVEDA')",1
463,"('ALVARADO', 'PRIETO')",2
464,"('ALVARADO', 'QUIJADA')",1
465,"('ALVARADO', 'RODRIGUEZ')",1
466,"('ALVARADO', 'RUIZ')",2
467,"('ALVARADO', 'SALAZAR')",1
468,"('ALVARADO', 'SANCHEZ')",1
469,"('ALVARADO', 'SANDOVAL')",1
470,"('ALVARADO', 'SEPULVEDA')",2
471,"('ALVARADO', 'SOTO')",1
472,"('ALVARADO', 'URIBE')",1
473,"('ALVARADO', 'WILDE')",1
474,"('ALVARADO', 'YEFI')",1
475,"('ALVARES', 'TORRES')",1
476,"('ALVAREZ', 'AGUILAR')",1
477,"('ALVAREZ', 'ALBARRACIN')",1
478,"('ALVAREZ', 'ALMONACID')",1
479,"('ALVAREZ', 'ALVAREZ')",10
480,"('ALVAREZ', 'ARMIJO')",1
481,"('ALVAREZ', 'ARTEAGA')",1
482,"('ALVAREZ', 'BAHAMONDES')",3
483,"('ALVAREZ', 'BARRIA')",2
484,"('ALVAREZ', 'BARRIENTOS')",2
485,"('ALVAREZ', 'BELTRAN')",2
486,"('ALVAREZ', 'BERROCAL')",2
487,"('ALVAREZ', 'BRAVO')",1
488,"('ALVAREZ', 'CARDENAS')",3
489,"('ALVAREZ', 'CARO')",2
490,"('ALVAREZ', 'CARRASCO')",1
491,"('ALVAREZ', 'CARVAJAL')",1
492,"('ALVAREZ', 'CASAS')",1
493,"('ALVAREZ', 'CHAURA')",2
494,"('ALVAREZ', 'CUEVAS')",2
495,"('ALVAREZ', 'CULUN')",1
496,"('ALVAREZ', 'CURUMILLA')",1
497,"('ALVAREZ', 'DIAZ')",1
498,"('ALVAREZ', 'DURAN')",1
499,"('ALVAREZ', 'ESCOBAR')",3
500,"('ALVAREZ', 'FIERRO')",1
501,"('ALVAREZ', 'FUENTES')",3
502,"('ALVAREZ', 'GALLARDO')",6
503,"('ALVAREZ', 'GARRETON')",1
504,"('ALVAREZ', 'GARRIDO')",2
505,"('ALVAREZ', 'GIL')",1
506,"('ALVAREZ', 'GUAJARDO')",1
507,"('ALVAREZ', 'HANDSCHU')",1
508,"('ALVAREZ', 'HERNANDEZ')",1
509,"('ALVAREZ', 'HUICHAMAN')",1
510,"('ALVAREZ', 'INOSTROZA')",2
511,"('ALVAREZ', 'JARAMILLO')",2
512,"('ALVAREZ', 'JEREZ')",1
513,"('ALVAREZ', 'JOFRE')",1
514,"('ALVAREZ', 'LEAL')",1
515,"('ALVAREZ', 'LEFIGUALA')",1
516,"('ALVAREZ', 'LEMARI')",1
517,"('ALVAREZ', 'LOBOS')",1
518,"('ALVAREZ', 'LOPEZ')",1
519,"('ALVAREZ', 'MARTINEZ')",3
520,"('ALVAREZ', 'MAYORGA')",1
521,"('ALVAREZ', 'MERCADO')",2
522,"('ALVAREZ', 'MIRANDA')",1
523,"('ALVAREZ', 'MOLINA')",2
524,"('ALVAREZ', 'MONSALVEZ')",1
525,"('ALVAREZ', 'MONTECINO')",1
526,"('ALVAREZ', 'MONTESINOS')",1
527,"('ALVAREZ', 'MUNOZ')",8
528,"('ALVAREZ', 'NAMONCURA')",1
529,"('ALVAREZ', 'NARANJO')",1
530,"('ALVAREZ', 'OCARES')",1
531,"('ALVAREZ', 'OJEDA')",3
532,"('ALVAREZ', 'OLIVARES')",1
533,"('ALVAREZ', 'OLIVERA')",1
534,"('ALVAREZ', 'PALMA')",1
535,"('ALVAREZ', 'PAREDES')",1
536,"('ALVAREZ', 'PRIETO')",3
537,"('ALVAREZ', 'QUENA')",1
538,"('ALVAREZ', 'RAMIREZ')",4
539,"('ALVAREZ', 'REBOLLEDO')",1
540,"('ALVAREZ', 'REYES')",5
541,"('ALVAREZ', 'RIVERA')",1
542,"('ALVAREZ', 'ROJAS')",3
543,"('ALVAREZ', 'ROMERO')",1
544,"('ALVAREZ', 'SALAMANCA')",1
545,"('ALVAREZ', 'SALGADO')",1
546,"('ALVAREZ', 'SANTANA')",1
547,"('ALVAREZ', 'SEPULVEDA')",2
548,"('ALVAREZ', 'SILVA')",5
549,"('ALVAREZ', 'SUPER')",1
550,"('ALVAREZ', 'TAPIA')",1
551,"('ALVAREZ', 'TORRES')",3
552,"('ALVAREZ', 'URIBE')",1
553,"('ALVAREZ', 'VALLADOLID')",1
554,"('ALVAREZ', 'VANEGAS')",1
555,"('ALVAREZ', 'VARGAS')",2
556,"('ALVAREZ', 'VERA')",7
557,"('ALVAREZ', 'ZAMBRANO')",2
558,"('ALVAREZ', 'ZUMELZU')",1
559,"('ALVAYAY', 'BARRIENTOS')",1
560,"('ALVEAL', 'BORQUEZ')",1
