,names,n
208,"('ACEVEDO', 'VERGARA')",5
209,"('ACEVEDO', 'WILSON')",1
210,"('ACEVEDO', 'ZUNIGA')",1
211,"('ACHA', 'CISTERNA')",1
212,"('ACHOCALLA', 'TARQUI')",1
213,"('ACHU', 'NUNEZ')",2
214,"('ACKERMAN', 'CARRION')",1
215,"('ACOSTA', 'ALLENDES')",1
216,"('ACOSTA', 'ARAYA')",1
217,"('ACOSTA', 'CESPEDES')",4
218,"('ACOSTA', 'FERNANDEZ')",1
219,"('ACOSTA', 'FUENTES')",1
220,"('ACOSTA', 'HUENUMAN')",2
221,"('ACOSTA', 'MAUREIRA')",1
222,"('ACOSTA', 'MONTT')",1
223,"('ACOSTA', 'ROMERO')",1
224,"('ACUNA', 'ACEVEDO')",1
225,"('ACUNA', 'ACUNA')",5
226,"('ACUNA', 'ALARCON')",1
227,"('ACUNA', 'ARAVENA')",3
228,"('ACUNA', 'ARAYA')",2
229,"('ACUNA', 'AREVALO')",1
230,"('ACUNA', 'BALLADARES')",2
231,"('ACUNA', 'BARRA')",1
232,"('ACUNA', 'BASTIAS')",1
233,"('ACUNA', 'BENAVENTE')",7
234,"('ACUNA', 'BRAVO')",2
235,"('ACUNA', 'CADENA')",1
236,"('ACUNA', 'CANCINO')",1
237,"('ACUNA', 'CANTUARIAS')",2
238,"('ACUNA', 'CARRASCO')",1
239,"('ACUNA', 'CASTILLO')",1
240,"('ACUNA', 'CHANDIA')",2
241,"('ACUNA', 'CISTERNA')",2
242,"('ACUNA', 'CONTRERAS')",4
243,"('ACUNA', 'CRUZ')",1
244,"('ACUNA', 'DELGADO')",3
245,"('ACUNA', 'DIAZ')",2
246,"('ACUNA', 'FUENTEALBA')",1
247,"('ACUNA', 'FUENTES')",4
248,"('ACUNA', 'GARCES')",1
249,"('ACUNA', 'GARCIA')",1
250,"('ACUNA', 'GOMEZ')",4
251,"('ACUNA', 'GONZALEZ')",10
252,"('ACUNA', 'HERNANDEZ')",3
253,"('ACUNA', 'HERRERA')",1
254,"('ACUNA', 'IBANEZ')",1
255,"('ACUNA', 'LASTRA')",2
256,"('ACUNA', 'LEAL')",1
257,"('ACUNA', 'LECAROS')",1
258,"('ACUNA', 'LUMAN')",3
259,"('ACUNA', 'MARTINEZ')",2
260,"('ACUNA', 'MEJIAS')",1
261,"('ACUNA', 'MENDEZ')",1
262,"('ACUNA', 'MONROY')",2
263,"('ACUNA', 'MONTECINOS')",1
264,"('ACUNA', 'MORAGA')",4
265,"('ACUNA', 'MORALES')",1
266,"('ACUNA', 'MORENO')",1
267,"('ACUNA', 'MUNOZ')",8
268,"('ACUNA', 'OLIVARES')",1
269,"('ACUNA', 'ORELLANA')",6
270,"('ACUNA', 'PARRA')",1
271,"('ACUNA', 'PEREIRA')",1
272,"('ACUNA', 'PINTO')",4
273,"('ACUNA', 'PRIETO')",1
274,"('ACUNA', 'QUINTANA')",1
275,"('ACUNA', 'RAMIREZ')",1
276,"('ACUNA', 'RETAMAL')",1
277,"('ACUNA', 'RIQUELME')",3
278,"('ACUNA', 'RODRIGUEZ')",4
279,"('ACUNA', 'ROJAS')",2
280,"('ACUNA', 'SALDIVIA')",1
281,"('ACUNA', 'SALGADO')",3
282,"('ACUNA', 'SALINAS')",2
283,"('ACUNA', 'SANTELICES')",1
284,"('ACUNA', 'SANTOS')",1
285,"('ACUNA', 'SEPULVEDA')",1
286,"('ACUNA', 'SILVA')",1
287,"('ACUNA', 'SOTO')",1
288,"('ACUNA', 'TAPIA')",4
289,"('ACUNA', 'TORRALES')",2
290,"('ACUNA', 'VALDERRAMA')",3
291,"('ACUNA', 'VALENZUELA')",2
292,"('ACUNA', 'VENEGAS')",1
293,"('ACUNA', 'VILLAGRA')",2
294,"('ACUNA', 'YANEZ')",2
295,"('ADAROS', 'TIRADO')",1
296,"('ADASME', 'ADASME')",1
297,"('ADASME', 'ALBURQUENQUE')",1
298,"('ADASME', 'APAZ')",2
299,"('ADASME', 'BADILLA')",1
300,"('ADASME', 'BRIONES')",1
301,"('ADASME', 'CACERES')",2
302,"('ADASME', 'CAMPOS')",2
303,"('ADASME', 'DIAZ')",3
304,"('ADASME', 'ESPINOZA')",1
305,"('ADASME', 'FERRADA')",3
306,"('ADASME', 'FUENTES')",2
307,"('ADASME', 'GARRIDO')",1
308,"('ADASME', 'GONZALEZ')",3
309,"('ADASME', 'INOSTROZA')",3
310,"('ADASME', 'JAQUE')",1
311,"('ADASME', 'MEJIAS')",1
312,"('ADASME', 'MENDEZ')",1
313,"('ADASME', 'MONDACA')",1
314,"('ADASME', 'MORALES')",2
315,"('ADASME', 'MOYA')",1
316,"('ADASME', 'MUNOZ')",4
317,"('ADASME', 'OYARCE')",1
318,"('ADASME', 'REBOLLEDO')",2
319,"('ADASME', 'RIVERA')",1
320,"('ADASME', 'ROJAS')",4
321,"('ADASME', 'RUZ')",1
322,"('ADASME', 'SOTO')",2
323,"('ADASME', 'ULLOA')",1
324,"('ADASME', 'VALENZUELA')",2
325,"('ADASME', 'VALLADARES')",2
326,"('ADASME', 'VIVANCO')",2
327,"('ADONIS', 'ROJAS')",1
328,"('ADRIAN', 'ALFONZO')",1
329,"('ADRIAZOLA', 'JEREZ')",1
330,"('AEDO', 'AEDO')",1
331,"('AEDO', 'APARA')",1
332,"('AEDO', 'BURGOS')",1
333,"('AEDO', 'CAMPOS')",1
334,"('AEDO', 'CID')",1
335,"('AEDO', 'CONTRERAS')",1
336,"('AEDO', 'FAUNDEZ')",1
337,"('AEDO', 'LARA')",2
338,"('AEDO', 'MENA')",1
339,"('AEDO', 'ORELLANA')",1
340,"('AEDO', 'ORTEGA')",1
341,"('AEDO', 'PEREZ')",1
342,"('AEDO', 'QUINTANA')",1
343,"('AEDO', 'ROJAS')",1
344,"('AEDO', 'SALDIAS')",1
345,"('AEDO', 'SALGADO')",1
346,"('AEDO', 'SAN MARTIN')",1
347,"('AEDO', 'SEPULVEDA')",1
348,"('AEDO', 'VERDUGO')",1
349,"('AEDO', 'VERGARA')",1
350,"('AELOIZA', 'PENALOZA')",1
351,"('AFANDI', 'ZAMORANO')",1
352,"('AFONSO', 'RODRIGUEZ')",2
353,"('AGERO', 'FERREIRA')",2
354,"('AGUAYO', 'AVILA')",1
355,"('AGUAYO', 'BRAVO')",1
356,"('AGUAYO', 'ESPINOZA')",3
357,"('AGUAYO', 'FERNANDEZ')",1
358,"('AGUAYO', 'FLORES')",1
359,"('AGUAYO', 'FUENTES')",1
360,"('AGUAYO', 'GONZALEZ')",1
361,"('AGUAYO', 'MONTALBA')",1
362,"('AGUAYO', 'MORAGA')",1
363,"('AGUAYO', 'OPAZO')",1
364,"('AGUAYO', 'RUZ')",1
365,"('AGUAYO', 'TAPIA')",1
366,"('AGUAYO', 'ZUNIGA')",2
367,"('AGUERO', 'ARELLANO')",1
368,"('AGUERO', 'GUERRERO')",2
369,"('AGUERO', 'HENRIQUEZ')",1
370,"('AGUERO', 'JARAMILLO')",2
371,"('AGUERO', 'JIMENEZ')",2
372,"('AGUERO', 'TOBAR')",1
373,"('AGUIAR', 'SANCHEZ')",1
374,"('AGUILA', 'BUSTAMANTE')",1
375,"('AGUILA', 'GARRIDO')",1
376,"('AGUILA', 'LOPEZ')",1
377,"('AGUILA', 'MOYA')",1
378,"('AGUILA', 'NUNEZ')",2
379,"('AGUILA', 'URIBE')",1
380,"('AGUILAR', 'ABARCA')",1
381,"('AGUILAR', 'AGUILAR')",2
382,"('AGUILAR', 'ALVEAR')",2
383,"('AGUILAR', 'ARAVENA')",1
384,"('AGUILAR', 'AZOCAR')",2
385,"('AGUILAR', 'BENITEZ')",1
386,"('AGUILAR', 'BRAVO')",1
387,"('AGUILAR', 'CASTILLO')",2
388,"('AGUILAR', 'CHACON')",1
389,"('AGUILAR', 'CONCHA')",3
390,"('AGUILAR', 'CONTRERAS')",2
391,"('AGUILAR', 'CORVALAN')",1
392,"('AGUILAR', 'DE HERRERA')",1
393,"('AGUILAR', 'FARIAS')",2
394,"('AGUILAR', 'GOMEZ')",2
395,"('AGUILAR', 'GONZALEZ')",7
396,"('AGUILAR', 'LABRANA')",2
397,"('AGUILAR', 'LETELIER')",2
398,"('AGUILAR', 'LIPAN')",2
399,"('AGUILAR', 'MARABOLI')",1
400,"('AGUILAR', 'MARAMBIO')",2
401,"('AGUILAR', 'MOLINA')",2
402,"('AGUILAR', 'MORALES')",3
403,"('AGUILAR', 'OSORES')",1
404,"('AGUILAR', 'OYARCE')",2
405,"('AGUILAR', 'PAVEZ')",1
406,"('AGUILAR', 'QUEZADA')",3
407,"('AGUILAR', 'RAMIREZ')",4
408,"('AGUILAR', 'RODRIGUEZ')",2
409,"('AGUILAR', 'SAAVEDRA')",3
410,"('AGUILAR', 'SALAS')",4
411,"('AGUILAR', 'SALGADO')",1
412,"('AGUILAR', 'SEPULVEDA')",3
413,"('AGUILAR', 'TORO')",2
414,"('AGUILAR', 'TORRES')",2
415,"('AGUILAR', 'VALDES')",2
416,"('AGUILAR', 'VASQUEZ')",1
417,"('AGUILAR', 'VENEGAS')",2
418,"('AGUILAR', 'VILLARROEL')",1
419,"('AGUILERA', 'AEDO')",1
420,"('AGUILERA', 'AGUILERA')",4
421,"('AGUILERA', 'ALARCON')",1
422,"('AGUILERA', 'ALVAREZ')",1
423,"('AGUILERA', 'APABLAZA')",1
424,"('AGUILERA', 'APONTE')",1
425,"('AGUILERA', 'ARENAS')",3
426,"('AGUILERA', 'ARIAS')",2
427,"('AGUILERA', 'AVALOS')",1
428,"('AGUILERA', 'AVILA')",2
429,"('AGUILERA', 'BAEZA')",1
430,"('AGUILERA', 'BARRA')",1
431,"('AGUILERA', 'BECERRA')",3
432,"('AGUILERA', 'BRAVO')",1
433,"('AGUILERA', 'BUSTOS')",2
434,"('AGUILERA', 'CACERES')",2
435,"('AGUILERA', 'CALQUIN')",1
436,"('AGUILERA', 'CAMPOS')",2
437,"('AGUILERA', 'CASTILLO')",2
438,"('AGUILERA', 'CONCHA')",1
439,"('AGUILERA', 'CONTRERAS')",6
440,"('AGUILERA', 'CORREA')",2
441,"('AGUILERA', 'CORTES')",2
442,"('AGUILERA', 'DIAZ')",7
443,"('AGUILERA', 'ESCOBAR')",1
444,"('AGUILERA', 'ESPINA')",1
445,"('AGUILERA', 'FARIAS')",2
446,"('AGUILERA', 'FERNANDEZ')",5
447,"('AGUILERA', 'FLORES')",3
448,"('AGUILERA', 'FRETES')",1
449,"('AGUILERA', 'FUENTES')",2
450,"('AGUILERA', 'GAJARDO')",1
451,"('AGUILERA', 'GARCIA')",4
452,"('AGUILERA', 'GOMEZ')",1
453,"('AGUILERA', 'GONZALEZ')",8
454,"('AGUILERA', 'GUTIERREZ')",5
455,"('AGUILERA', 'HENRIQUEZ')",1
456,"('AGUILERA', 'HERNANDEZ')",2
457,"('AGUILERA', 'HUMPHEY')",1
458,"('AGUILERA', 'IBARRA')",1
459,"('AGUILERA', 'JARA')",1
460,"('AGUILERA', 'JIMENEZ')",1
461,"('AGUILERA', 'LETELIER')",1
462,"('AGUILERA', 'LOPEZ')",2
463,"('AGUILERA', 'LOYOLA')",3
464,"('AGUILERA', 'MARDONES')",1
465,"('AGUILERA', 'MAURELIA')",1
466,"('AGUILERA', 'MORAN')",2
467,"('AGUILERA', 'MUNOZ')",8
468,"('AGUILERA', 'NARANJO')",2
469,"('AGUILERA', 'OYARCE')",1
470,"('AGUILERA', 'PARRA')",1
471,"('AGUILERA', 'PENA')",4
472,"('AGUILERA', 'PENAILILLO')",1
473,"('AGUILERA', 'PEREZBARROS')",1
474,"('AGUILERA', 'QUEZADA')",1
475,"('AGUILERA', 'QUITRAL')",1
476,"('AGUILERA', 'REBOLLEDO')",2
477,"('AGUILERA', 'RETAMAL')",1
478,"('AGUILERA', 'ROJAS')",5
479,"('AGUILERA', 'RUBILAR')",1
480,"('AGUILERA', 'SALDANA')",1
481,"('AGUILERA', 'SALINAS')",4
482,"('AGUILERA', 'SANTELICES')",1
483,"('AGUILERA', 'SEPULVEDA')",2
484,"('AGUILERA', 'SERRANO')",1
485,"('AGUILERA', 'SILVA')",1
486,"('AGUILERA', 'SOTO')",1
487,"('AGUILERA', 'VALDIVIA')",1
488,"('AGUILERA', 'VEGA')",2
489,"('AGUILERA', 'VERDUGO')",1
490,"('AGUILERA', 'VICENCIO')",1
491,"('AGUILERA', 'YANEZ')",3
492,"('AGUILERA', 'ZAPATA')",1
493,"('AGUILERA', 'ZUNIGA')",1
494,"('AGUILLON', 'SALAZAR')",2
495,"('AGUIRRE', 'ACEVEDO')",1
496,"('AGUIRRE', 'ARAYA')",1
497,"('AGUIRRE', 'BRAVO')",1
498,"('AGUIRRE', 'CABELLO')",1
499,"('AGUIRRE', 'CARCAMO')",1
500,"('AGUIRRE', 'CARDENAS')",1
501,"('AGUIRRE', 'FARIAS')",1
502,"('AGUIRRE', 'FERNANDEZ')",1
503,"('AGUIRRE', 'FLORES')",1
504,"('AGUIRRE', 'GRANDON')",1
505,"('AGUIRRE', 'GUTIERREZ')",2
506,"('AGUIRRE', 'HENRIQUEZ')",1
507,"('AGUIRRE', 'ONATE')",1
508,"('AGUIRRE', 'ORELLANA')",1
509,"('AGUIRRE', 'RAMOS')",1
510,"('AGUIRRE', 'REYES')",2
511,"('AGUIRRE', 'RIOSECO')",2
512,"('AGUIRRE', 'ROJAS')",2
513,"('AGUIRRE', 'SAN MARTIN')",1
514,"('AGUIRRE', 'TAPIA')",1
515,"('AGULIAR', 'GARRIDO')",2
516,"('AGURTO', 'ABARCA')",1
517,"('AGURTO', 'ACEVEDO')",1
518,"('AGURTO', 'AGURTO')",4
519,"('AGURTO', 'ARRIAGADA')",1
520,"('AGURTO', 'AYALA')",1
521,"('AGURTO', 'CARRASCO')",3
522,"('AGURTO', 'CHAMORRO')",2
523,"('AGURTO', 'DIAZ')",1
524,"('AGURTO', 'FIGUEROA')",2
525,"('AGURTO', 'FLORES')",1
526,"('AGURTO', 'FUENTEALBA')",1
527,"('AGURTO', 'FUENTES')",3
528,"('AGURTO', 'GAJARDO')",1
529,"('AGURTO', 'GALVEZ')",3
