,names,n
318,"('ACOSTA', 'PINTO')",2
319,"('ACOSTA', 'ROJAS')",4
320,"('ACOSTA', 'RUBIO')",1
321,"('ACOSTA', 'VALLEJOS')",1
322,"('ACOSTA', 'VARGAS')",4
323,"('ACOSTA', 'VILLAVICENCIO')",2
324,"('ACOSTA', 'ZUNIGA')",1
325,"('ACUNA', 'ACUNA')",2
326,"('ACUNA', 'ALARCON')",2
327,"('ACUNA', 'AMPUERO')",1
328,"('ACUNA', 'BUSTOS')",2
329,"('ACUNA', 'CABEZAS')",1
330,"('ACUNA', 'CAMILLA')",1
331,"('ACUNA', 'CASTRO')",1
332,"('ACUNA', 'CATALAN')",1
333,"('ACUNA', 'CERDA')",1
334,"('ACUNA', 'CID')",1
335,"('ACUNA', 'CONTRERAS')",1
336,"('ACUNA', 'DIAZ')",3
337,"('ACUNA', 'DOMINGUEZ')",1
338,"('ACUNA', 'DROGUETT')",1
339,"('ACUNA', 'ECHEVERRIA')",1
340,"('ACUNA', 'GARCIA')",2
341,"('ACUNA', 'GONZALEZ')",6
342,"('ACUNA', 'GUERRERO')",1
343,"('ACUNA', 'JEREZ')",1
344,"('ACUNA', 'LOHMAYER')",1
345,"('ACUNA', 'MARCHANT')",1
346,"('ACUNA', 'MARTICORENA')",2
347,"('ACUNA', 'MORALES')",2
348,"('ACUNA', 'MUGA')",1
349,"('ACUNA', 'NELSON')",1
350,"('ACUNA', 'OLMEDO')",1
351,"('ACUNA', 'ORELLANA')",3
352,"('ACUNA', 'ORTEGA')",2
353,"('ACUNA', 'PALOMINOS')",1
354,"('ACUNA', 'PENALOZA')",1
355,"('ACUNA', 'PEREZ')",4
356,"('ACUNA', 'PINO')",2
357,"('ACUNA', 'POBLETE')",1
358,"('ACUNA', 'POLANCO')",1
359,"('ACUNA', 'RAMIREZ')",2
360,"('ACUNA', 'ROJAS')",2
361,"('ACUNA', 'RONDON')",1
362,"('ACUNA', 'ROZAS')",1
363,"('ACUNA', 'RUBIO')",1
364,"('ACUNA', 'RUIZ')",1
365,"('ACUNA', 'RUZ')",1
366,"('ACUNA', 'SANCHEZ')",2
367,"('ACUNA', 'SEPULVEDA')",1
368,"('ACUNA', 'SHERRING')",2
369,"('ACUNA', 'SILVA')",4
370,"('ACUNA', 'SOTO')",3
371,"('ACUNA', 'TAPIA')",1
372,"('ACUNA', 'TORRES')",1
373,"('ACUNA', 'VIDAL')",2
374,"('ACUNA', 'ZAPATA')",1
375,"('ADAOS', 'SALINAS')",1
376,"('ADASME', 'ALVAREZ')",1
377,"('ADASME', 'BARRERA')",1
378,"('ADASME', 'ERAZO')",1
379,"('ADASME', 'FERNANDEZ')",1
380,"('ADASME', 'GONZALEZ')",3
381,"('ADASME', 'GUAJARDO')",1
382,"('ADASME', 'LAGOS')",1
383,"('ADASME', 'MACHUCA')",1
384,"('ADASME', 'MORALES')",1
385,"('ADASME', 'MUNOZ')",4
386,"('ADASME', 'ORELLANA')",4
387,"('ADASME', 'PALOMINOS')",2
388,"('ADASME', 'RENCORET')",3
389,"('ADASME', 'RIVEROS')",1
390,"('ADASME', 'VIDAL')",1
391,"('ADI', 'CARRASCO')",2
392,"('ADILLE', 'GONZALEZ')",1
393,"('ADONES', 'POBLETE')",1
394,"('ADONES', 'VIERA')",1
395,"('ADRIAN', 'FLORES')",1
396,"('ADRIAZOLA', 'MORA')",1
397,"('ADRIAZOLA', 'MUNOZ')",1
398,"('ADRIAZOLA', 'URZUA')",1
399,"('AEDO', 'GARCIA')",1
400,"('AEDO', 'GONZALEZ')",1
401,"('AEDO', 'HUITRAINAM')",1
402,"('AEDO', 'JARA')",1
403,"('AEDO', 'MIGUELES')",1
404,"('AEDO', 'MORENO')",1
405,"('AEDO', 'OLGUIN')",1
406,"('AEDO', 'PALOMINOS')",3
407,"('AEDO', 'SALDIAS')",1
408,"('AEDO', 'SANHUEZA')",1
409,"('AEDO', 'TORRES')",2
410,"('AEDO', 'VASQUEZ')",1
411,"('AEDO', 'VIDAL')",1
