,names,n
213,"('AGUAYO', 'BUSTOS')",3
214,"('AGUAYO', 'CARCAMO')",1
215,"('AGUAYO', 'COLOMA')",1
216,"('AGUAYO', 'CUEVAS')",1
217,"('AGUAYO', 'DIAZ')",1
218,"('AGUAYO', 'GONZALEZ')",2
219,"('AGUAYO', 'GUERRERO')",1
220,"('AGUAYO', 'LOPEZ')",2
221,"('AGUAYO', 'LOYOLA')",1
222,"('AGUAYO', 'MARDONES')",1
223,"('AGUAYO', 'MUNOZ')",2
224,"('AGUAYO', 'NAVARRETE')",5
225,"('AGUAYO', 'PARRA')",1
226,"('AGUAYO', 'PINILLA')",1
227,"('AGUAYO', 'PINOCHET')",1
228,"('AGUAYO', 'PLACENCIA')",2
229,"('AGUAYO', 'PRAHUER')",1
230,"('AGUAYO', 'PULS')",3
231,"('AGUAYO', 'RIOS')",1
232,"('AGUAYO', 'RIQUELME')",1
233,"('AGUAYO', 'ROJAS')",1
234,"('AGUAYO', 'SAN MARTIN')",1
235,"('AGUAYO', 'SEPULVEDA')",2
236,"('AGUAYO', 'TAPIA')",2
237,"('AGUAYO', 'ULLOA')",1
238,"('AGUAYO', 'VALDES')",1
239,"('AGUAYO', 'VEAS')",1
240,"('AGUAYO', 'VILLA')",2
241,"('AGUAYO', 'YANEZ')",2
242,"('AGUERO', 'BUSTOS')",3
243,"('AGUILA', 'GONZALEZ')",1
244,"('AGUILA', 'MANSILLA')",1
245,"('AGUILA', 'PEREZ')",1
246,"('AGUILA', 'POBLETE')",1
247,"('AGUILA', 'RUBILAR')",3
248,"('AGUILA', 'TORO')",1
249,"('AGUILA', 'VELASQUEZ')",1
250,"('AGUILA', 'ZAPATA')",2
251,"('AGUILAR', 'BROZOVICH')",1
252,"('AGUILAR', 'CARTES')",1
253,"('AGUILAR', 'CARVAJAL')",1
254,"('AGUILAR', 'DEL VALLE')",1
255,"('AGUILAR', 'DUARTE')",1
256,"('AGUILAR', 'GALLARDO')",1
257,"('AGUILAR', 'HERRERA')",1
258,"('AGUILAR', 'MORALES')",1
259,"('AGUILAR', 'RODRIGUEZ')",1
260,"('AGUILERA', 'ABARZUA')",1
261,"('AGUILERA', 'ACUNA')",1
262,"('AGUILERA', 'AGUILAR')",1
263,"('AGUILERA', 'AGUILERA')",1
264,"('AGUILERA', 'ALDEA')",2
265,"('AGUILERA', 'ALMARZA')",1
266,"('AGUILERA', 'ALVAREZ')",1
267,"('AGUILERA', 'ANDRADES')",1
268,"('AGUILERA', 'ARIAS')",3
269,"('AGUILERA', 'BAEZA')",2
270,"('AGUILERA', 'BECERRA')",1
271,"('AGUILERA', 'BENAVIDES')",1
272,"('AGUILERA', 'BENEDETTI')",1
273,"('AGUILERA', 'BRAVO')",1
274,"('AGUILERA', 'CACERES')",3
275,"('AGUILERA', 'CARRASCO')",5
276,"('AGUILERA', 'CASTILLO')",2
277,"('AGUILERA', 'CEBALLOS')",2
278,"('AGUILERA', 'CHAVEZ')",1
279,"('AGUILERA', 'CONTRERAS')",3
280,"('AGUILERA', 'CORTEZ')",1
281,"('AGUILERA', 'DOMINGUEZ')",3
282,"('AGUILERA', 'FERNANDEZ')",3
283,"('AGUILERA', 'FIGUEROA')",1
284,"('AGUILERA', 'FLORES')",4
285,"('AGUILERA', 'FUENTES')",2
286,"('AGUILERA', 'GUAJARDO')",1
287,"('AGUILERA', 'HERRERA')",1
288,"('AGUILERA', 'IRRIBARRA')",1
289,"('AGUILERA', 'JEREZ')",2
290,"('AGUILERA', 'LAFUENTE')",1
291,"('AGUILERA', 'LEPILLAN')",1
292,"('AGUILERA', 'MALDONADO')",2
293,"('AGUILERA', 'MANRIQUEZ')",1
294,"('AGUILERA', 'MARCHANT')",1
295,"('AGUILERA', 'MARTIN')",2
296,"('AGUILERA', 'MATUS DE LA PARRA')",1
297,"('AGUILERA', 'MEDINA')",1
298,"('AGUILERA', 'MELENDEZ')",3
299,"('AGUILERA', 'MELO')",1
300,"('AGUILERA', 'MENDEZ')",2
301,"('AGUILERA', 'MENDOZA')",1
302,"('AGUILERA', 'MORALES')",2
303,"('AGUILERA', 'MUNOZ')",6
304,"('AGUILERA', 'OLIVARES')",1
305,"('AGUILERA', 'OPORTO')",1
306,"('AGUILERA', 'ORELLANA')",1
307,"('AGUILERA', 'ORTEGA')",5
308,"('AGUILERA', 'ORTIZ')",1
309,"('AGUILERA', 'PALAVECINOS')",1
310,"('AGUILERA', 'PARRA')",6
311,"('AGUILERA', 'PINO')",1
312,"('AGUILERA', 'QUEZADA')",2
313,"('AGUILERA', 'QUILODRAN')",1
314,"('AGUILERA', 'ROJAS')",3
315,"('AGUILERA', 'SAEZ')",1
316,"('AGUILERA', 'SANCHEZ')",2
317,"('AGUILERA', 'SEPULVEDA')",4
318,"('AGUILERA', 'TORRES')",1
319,"('AGUILERA', 'URZUA')",2
320,"('AGUILERA', 'VALENCIA')",1
321,"('AGUILERA', 'VASQUEZ')",3
322,"('AGUILERA', 'VERGARA')",1
323,"('AGUILERA', 'VILLALOBOS')",1
324,"('AGUILERA', 'YANEZ')",1
325,"('AGUILERA', 'ZAMBRANO')",1
326,"('AGUIRRE', 'AMESTICA')",1
327,"('AGUIRRE', 'CIFUENTES')",3
328,"('AGUIRRE', 'NUNEZ')",1
329,"('AGUIRRE', 'ORTIZ')",2
330,"('AGUIRRE', 'RIQUELME')",1
331,"('AGUIRRE', 'ROSALES')",1
332,"('AGUIRRE', 'TORRES')",1
333,"('AGUIRRE', 'URRUTIA')",1
334,"('AGUIRRE', 'VALENZUELA')",1
335,"('AGURTO', 'ACUNA')",1
336,"('AGURTO', 'BUSTOS')",1
337,"('AGURTO', 'CHAVEZ')",1
338,"('AGURTO', 'CONTRERAS')",1
339,"('AGURTO', 'DE LA HOZ')",1
340,"('AGURTO', 'FLORES')",1
341,"('AGURTO', 'GOMEZ')",2
342,"('AGURTO', 'MONTECINO')",1
343,"('AGURTO', 'PARRA')",1
344,"('AGURTO', 'RIFFO')",1
345,"('AGURTO', 'SANCHEZ')",1
346,"('AGURTO', 'SANHUEZA')",1
347,"('AGURTO', 'TORRES')",1
348,"('AGURTO', 'URRUTIA')",1
349,"('AHUMADA', 'FUENTES')",1
350,"('AHUMADA', 'POBLETE')",1
351,"('AILLAPAN', 'ARTEAGA')",1
352,"('AILLAPAN', 'CATRIPAN')",1
353,"('AILLAPAN', 'PENA')",1
354,"('AITKEN', 'CARMONA')",1
355,"('ALARCON', 'AGUILERA')",1
356,"('ALARCON', 'ALARCON')",13
357,"('ALARCON', 'ALMARZA')",2
358,"('ALARCON', 'ANABALON')",1
359,"('ALARCON', 'APABLAZA')",1
360,"('ALARCON', 'ARANEDA')",1
361,"('ALARCON', 'ARAVENA')",1
362,"('ALARCON', 'ARIAS')",2
363,"('ALARCON', 'BARRA')",1
364,"('ALARCON', 'BETTANCOURT')",2
365,"('ALARCON', 'BUCAREY')",1
366,"('ALARCON', 'BUSTAMANTE')",4
367,"('ALARCON', 'BUSTOS')",4
368,"('ALARCON', 'CABEZAS')",1
369,"('ALARCON', 'CAMPOS')",1
370,"('ALARCON', 'CARRASCO')",1
371,"('ALARCON', 'CEA')",2
372,"('ALARCON', 'CELIS')",2
373,"('ALARCON', 'CERDA')",2
374,"('ALARCON', 'CHAPARRO')",1
375,"('ALARCON', 'COFRE')",1
376,"('ALARCON', 'CONTRERAS')",8
377,"('ALARCON', 'CORREA')",2
378,"('ALARCON', 'CUMPLIDO')",1
379,"('ALARCON', 'DEL POZO')",1
380,"('ALARCON', 'DELGADO')",1
381,"('ALARCON', 'DIAZ')",4
382,"('ALARCON', 'ESCOBAR')",1
383,"('ALARCON', 'ESPINOZA')",4
384,"('ALARCON', 'FERRADA')",1
385,"('ALARCON', 'FIGUEROA')",4
386,"('ALARCON', 'FLORES')",2
387,"('ALARCON', 'FONSECA')",1
388,"('ALARCON', 'FUENTES')",5
389,"('ALARCON', 'GAJARDO')",6
390,"('ALARCON', 'GARCIA')",6
391,"('ALARCON', 'GUTIERREZ')",3
392,"('ALARCON', 'HENRIQUEZ')",1
393,"('ALARCON', 'HERNANDEZ')",1
394,"('ALARCON', 'HIGUERA')",1
395,"('ALARCON', 'IBANEZ')",1
396,"('ALARCON', 'IBARRA')",1
397,"('ALARCON', 'JAQUE')",2
398,"('ALARCON', 'JARA')",3
399,"('ALARCON', 'JIMENEZ')",1
400,"('ALARCON', 'JUNEMANN')",2
401,"('ALARCON', 'LAGOS')",3
402,"('ALARCON', 'LAMILLA')",1
403,"('ALARCON', 'LILLO')",3
404,"('ALARCON', 'MACHUCA')",1
405,"('ALARCON', 'MATUS DE LA P')",1
406,"('ALARCON', 'MEDINA')",2
407,"('ALARCON', 'MIRANDA')",1
408,"('ALARCON', 'MOLINA')",1
409,"('ALARCON', 'MONDRUS')",1
410,"('ALARCON', 'MONSALVE')",2
411,"('ALARCON', 'MONTEROS')",2
412,"('ALARCON', 'MORA')",4
413,"('ALARCON', 'MORAGA')",1
414,"('ALARCON', 'MORALES')",3
415,"('ALARCON', 'MORENO')",2
416,"('ALARCON', 'NAVARRO')",3
417,"('ALARCON', 'NEIRA')",4
418,"('ALARCON', 'NOVA')",1
419,"('ALARCON', 'NOVOA')",1
420,"('ALARCON', 'OLAVE')",1
421,"('ALARCON', 'OLIVA')",1
422,"('ALARCON', 'ORTEGA')",4
423,"('ALARCON', 'PAREDES')",1
424,"('ALARCON', 'PARRA')",6
425,"('ALARCON', 'PENA')",1
426,"('ALARCON', 'POZO')",2
427,"('ALARCON', 'QUEZADA')",5
428,"('ALARCON', 'QUIROGA')",2
429,"('ALARCON', 'RIQUELME')",2
430,"('ALARCON', 'RIVAS')",5
431,"('ALARCON', 'RIVEROS')",1
432,"('ALARCON', 'ROCHA')",1
433,"('ALARCON', 'RODRIGUEZ')",9
434,"('ALARCON', 'ROJAS')",1
435,"('ALARCON', 'SALGADO')",5
436,"('ALARCON', 'SAN MARTIN')",5
437,"('ALARCON', 'SANDOVAL')",6
438,"('ALARCON', 'SANHUEZA')",2
439,"('ALARCON', 'SANTANA')",2
440,"('ALARCON', 'SEGUEL')",1
441,"('ALARCON', 'SEGURA')",5
442,"('ALARCON', 'SEPULVEDA')",10
443,"('ALARCON', 'SIERRA')",1
444,"('ALARCON', 'SILVA')",5
445,"('ALARCON', 'SOTO')",4
446,"('ALARCON', 'STEMPEL')",1
447,"('ALARCON', 'SUAREZ')",2
448,"('ALARCON', 'SUAZO')",2
449,"('ALARCON', 'TARDON')",3
450,"('ALARCON', 'TOLEDO')",1
451,"('ALARCON', 'TORRES')",4
452,"('ALARCON', 'URRA')",1
453,"('ALARCON', 'URRUTIA')",2
454,"('ALARCON', 'VENEGAS')",4
455,"('ALARCON', 'VERA')",4
456,"('ALARCON', 'VIELMA')",1
457,"('ALARCON', 'VILLA')",3
458,"('ALARCON', 'VILLALOBOS')",2
459,"('ALBARRACIN', 'AULADELL')",3
460,"('ALBARRACIN', 'GONZALEZ')",1
461,"('ALBARRAN', 'BADILLO')",1
462,"('ALBARRAN', 'SALGADO')",1
463,"('ALBINO', 'LARA')",1
464,"('ALBORNOZ', 'ARELLANO')",1
465,"('ALBORNOZ', 'BRAVO')",1
466,"('ALBORNOZ', 'BUSTOS')",1
467,"('ALBORNOZ', 'CARRILLO')",1
468,"('ALBORNOZ', 'ESPINOZA')",3
469,"('ALBORNOZ', 'FIGUEROA')",1
470,"('ALBORNOZ', 'MARIN')",1
471,"('ALBORNOZ', 'MERINO')",2
472,"('ALBORNOZ', 'MORALES')",4
473,"('ALBORNOZ', 'MORENO')",1
474,"('ALBORNOZ', 'NAVARRETE')",1
475,"('ALBORNOZ', 'PALMA')",1
476,"('ALBORNOZ', 'RIVAS')",2
477,"('ALBORNOZ', 'TORRES')",2
478,"('ALBORNOZ', 'YANEZ')",1
479,"('ALBORNOZ', 'ZAPATA')",2
480,"('ALBURQUENQUE', 'FOSTER')",1
481,"('ALBURQUENQUE', 'MARIANJEL')",1
482,"('ALCAINO', 'ALCAINO')",1
483,"('ALCALDE', 'VELASQUEZ')",1
484,"('ALCARRUZ', 'BERNAL')",2
485,"('ALCARRUZ', 'CHAVEZ')",2
486,"('ALCARRUZ', 'PALMA')",2
487,"('ALCARRUZ', 'PRADO')",2
488,"('ALCARRUZ', 'QUILODRAN')",1
489,"('ALCORTA', 'HUENCHULLAN')",1
490,"('ALDANA', 'CONTRERAS')",1
491,"('ALDANA', 'VENEGAS')",1
492,"('ALDEA', 'AEDO')",1
493,"('ALDEA', 'BETANCOURT')",1
494,"('ALDEA', 'BETANCOURTH')",1
495,"('ALDEA', 'CORTES')",1
496,"('ALDEA', 'GACITUA')",1
497,"('ALDEA', 'HERNANDEZ')",1
498,"('ALDEA', 'LOPEZ')",1
499,"('ALDEA', 'RAMIREZ')",1
500,"('ALDEA', 'VALENZUELA')",5
501,"('ALDEA', 'VASQUEZ')",2
502,"('ALDERETE', 'CORTEZ')",1
503,"('ALEGRIA', 'BUSTOS')",1
504,"('ALEGRIA', 'CASTRO')",1
505,"('ALEGRIA', 'GAETE')",2
506,"('ALEGRIA', 'GODOY')",1
507,"('ALEGRIA', 'MERINO')",1
508,"('ALEGRIA', 'NAVARRETE')",1
509,"('ALEGRIA', 'PAREDES')",1
510,"('ALEGRIA', 'PINO')",1
511,"('ALEGRIA', 'SAAVEDRA')",1
512,"('ALEGRIA', 'SEPULVEDA')",1
513,"('ALEGRIA', 'VILLEGAS')",3
514,"('ALFARO', 'BARRAZA')",1
515,"('ALFARO', 'CANDIA')",1
516,"('ALFARO', 'CONTRERAS')",1
517,"('ALFARO', 'MENDEZ')",1
518,"('ALFARO', 'NAVARRO')",1
519,"('ALFARO', 'PAREDES')",1
520,"('ALFARO', 'ROMERO')",1
521,"('ALFARO', 'URRA')",1
522,"('ALFARO', 'VASQUEZ')",1
523,"('ALFARO', 'VERGARA')",1
524,"('ALFARO', 'ZAVALA')",2
525,"('ALIAGA', 'MOLINA')",1
526,"('ALIAGA', 'PARADA')",2
527,"('ALISTE', 'ALISTE')",1
528,"('ALLENDE', 'VILLAGRA')",1
529,"('ALLENDES', 'FUNIEL')",2
530,"('ALLENDES', 'LETELIER')",1
531,"('ALLENDES', 'MUNOZ')",1
532,"('ALLENDES', 'NAVA')",1
533,"('ALMARZA', 'ORTEGA')",1
534,"('ALMARZA', 'RIQUELME')",1
535,"('ALMARZA', 'URRA')",1
536,"('ALMAZA', 'CORREA')",1
537,"('ALMAZA', 'ORELLANA')",1
538,"('ALMAZA', 'TORRES')",1
539,"('ALMENAREZ', 'GARCIA')",3
540,"('ALMENDRA', 'AVENDANO')",1
541,"('ALMENDRA', 'RIQUELME')",1
542,"('ALMENDRA', 'VASQUEZ')",1
543,"('ALMEYDA', 'DURAN')",1
544,"('ALMONACID', 'VASQUEZ')",2
545,"('ALMONTE', 'RODRIGUEZ')",1
546,"('ALMUNA', 'ALMUNA')",1
547,"('ALMUNA', 'GARRIDO')",1
548,"('ALMUNA', 'MUNOZ')",1
549,"('ALMUNA', 'NAVARRETE')",1
550,"('ALOMAR', 'GUERRERO')",1
551,"('ALONSO', 'VALDES')",1
552,"('ALONZO', 'GOMEZ')",2
553,"('ALTAMIRANO', 'ALTAMIRANO')",2
554,"('ALTAMIRANO', 'ALVAREZ')",1
555,"('ALTAMIRANO', 'BENITEZ')",3
556,"('ALTAMIRANO', 'CACERES')",1
557,"('ALTAMIRANO', 'GAJARDO')",1
558,"('ALTAMIRANO', 'GALINDO')",2
559,"('ALTAMIRANO', 'HENRIQUEZ')",1
560,"('ALTAMIRANO', 'HERRERA')",1
561,"('ALTAMIRANO', 'PEZOA')",2
562,"('ALTAMIRANO', 'SANCHEZ')",1
563,"('ALTAMIRANO', 'SEPULVEDA')",2
564,"('ALVAR', 'DIAZ')",1
565,"('ALVARADO', 'ALEGRIA')",2
566,"('ALVARADO', 'ALVARADO')",1
567,"('ALVARADO', 'BARRIENTOS')",1
568,"('ALVARADO', 'CARRASCO')",3
569,"('ALVARADO', 'DONOSO')",1
570,"('ALVARADO', 'GUTIERREZ')",2
571,"('ALVARADO', 'MORA')",1
572,"('ALVARADO', 'PINO')",1
573,"('ALVARADO', 'SAN MARTIN')",2
574,"('ALVARADO', 'VEGA')",1
575,"('ALVAREZ', 'ARANEDA')",1
576,"('ALVAREZ', 'BELMAR')",1
577,"('ALVAREZ', 'CAMPOS')",2
578,"('ALVAREZ', 'CARRILLO')",1
579,"('ALVAREZ', 'CATALAN')",1
580,"('ALVAREZ', 'CID')",2
581,"('ALVAREZ', 'DAVIS')",2
582,"('ALVAREZ', 'DUEZA')",1
583,"('ALVAREZ', 'ESPINOZA')",2
584,"('ALVAREZ', 'FLORES')",2
585,"('ALVAREZ', 'GEBAUER')",2
586,"('ALVAREZ', 'GONZALEZ')",1
587,"('ALVAREZ', 'GUTIERREZ')",2
588,"('ALVAREZ', 'GUZMAN')",6
589,"('ALVAREZ', 'LAGOS')",2
590,"('ALVAREZ', 'MARDONES')",2
591,"('ALVAREZ', 'MARIN')",1
592,"('ALVAREZ', 'MARTINEZ')",2
593,"('ALVAREZ', 'MUNOZ')",2
594,"('ALVAREZ', 'NUNEZ')",1
595,"('ALVAREZ', 'ORTEGA')",1
596,"('ALVAREZ', 'PANTOJA')",1
597,"('ALVAREZ', 'PARADA')",1
598,"('ALVAREZ', 'PARRA')",1
599,"('ALVAREZ', 'PEREZ')",2
600,"('ALVAREZ', 'PINO')",1
601,"('ALVAREZ', 'REYES')",1
602,"('ALVAREZ', 'ROMAN')",1
603,"('ALVAREZ', 'RUBILAR')",1
604,"('ALVAREZ', 'SAAVEDRA')",1
605,"('ALVAREZ', 'SALAZAR')",1
606,"('ALVAREZ', 'SALINAS')",1
607,"('ALVAREZ', 'SEGURA')",2
608,"('ALVAREZ', 'SUAZO')",1
609,"('ALVAREZ', 'TORRES')",3
610,"('ALVAREZ', 'VALENZUELA')",2
611,"('ALVAREZ', 'VEGA')",1
612,"('ALVAREZ', 'VELOZ')",2
613,"('ALVAREZ', 'VENEGAS')",1
614,"('ALVAREZ', 'VIVANCO')",2
615,"('ALVAYAY', 'NEYRA')",1
616,"('ALVEAL', 'AGUILERA')",1
617,"('ALVEAL', 'ARAVENA')",1
618,"('ALVEAL', 'FUENTES')",1
619,"('ALVEAL', 'JORQUERA')",2
620,"('ALVEAL', 'QUINTANA')",2
621,"('ALVEAL', 'VILLENA')",2
622,"('ALVEAR', 'AEDO')",4
623,"('ALVEAR', 'ALVEAR')",1
624,"('ALVEAR', 'ARIAS')",1
625,"('ALVEAR', 'BELMAR')",1
