,names,n
336,"('AGUILA', 'GARZOTTO')",1
337,"('AGUILA', 'GONZALEZ')",12
338,"('AGUILA', 'GUENCHUR')",1
339,"('AGUILA', 'GUENUPAN')",1
340,"('AGUILA', 'GUERRERO')",4
341,"('AGUILA', 'GUTIERREZ')",2
342,"('AGUILA', 'GUZMAN')",1
343,"('AGUILA', 'HARO')",1
344,"('AGUILA', 'HERMOSILLA')",1
345,"('AGUILA', 'HERNANDEZ')",8
346,"('AGUILA', 'IMILAN')",1
347,"('AGUILA', 'LEAL')",1
348,"('AGUILA', 'LEIVA')",2
349,"('AGUILA', 'LEVINANCO')",2
350,"('AGUILA', 'LLANQUILEF')",3
351,"('AGUILA', 'MACAYA')",1
352,"('AGUILA', 'MANCILLA')",2
353,"('AGUILA', 'MANSILLA')",3
354,"('AGUILA', 'MARILLANCA')",1
355,"('AGUILA', 'MARTINEZ')",5
356,"('AGUILA', 'MASCARENO')",1
357,"('AGUILA', 'MATAMALA')",5
358,"('AGUILA', 'MILLAQUIPAI')",1
359,"('AGUILA', 'MUNOZ')",5
360,"('AGUILA', 'NANCUCHEO')",1
361,"('AGUILA', 'OBANDO')",3
362,"('AGUILA', 'OJEDA')",7
363,"('AGUILA', 'OYARZO')",7
364,"('AGUILA', 'OYARZUN')",3
365,"('AGUILA', 'PARDO')",1
366,"('AGUILA', 'PAREDES')",3
367,"('AGUILA', 'PARRA')",1
368,"('AGUILA', 'PINTO')",2
369,"('AGUILA', 'PIZARRO')",2
370,"('AGUILA', 'PROBOSTE')",1
371,"('AGUILA', 'PROVOSTE')",1
372,"('AGUILA', 'RAMIREZ')",1
373,"('AGUILA', 'RAUQUE')",2
374,"('AGUILA', 'REBOLLEDO')",1
375,"('AGUILA', 'REID')",5
376,"('AGUILA', 'RIQUELME')",1
377,"('AGUILA', 'RIVAS')",2
378,"('AGUILA', 'ROA')",1
379,"('AGUILA', 'ROSAS')",4
380,"('AGUILA', 'RUIZ')",5
381,"('AGUILA', 'RUPERTUS')",1
382,"('AGUILA', 'SALDIVIA')",3
383,"('AGUILA', 'SANCHEZ')",12
384,"('AGUILA', 'SANHUEZA')",1
385,"('AGUILA', 'SCHWAGER')",1
386,"('AGUILA', 'SERON')",1
387,"('AGUILA', 'SERPA')",1
388,"('AGUILA', 'SOTO')",2
389,"('AGUILA', 'SUBIABRE')",7
390,"('AGUILA', 'TAPIA')",2
391,"('AGUILA', 'TENORIO')",1
392,"('AGUILA', 'TORRES')",1
393,"('AGUILA', 'ULLOA')",1
394,"('AGUILA', 'VARGAS')",10
395,"('AGUILA', 'VERA')",6
396,"('AGUILA', 'VILLANUEVA')",2
397,"('AGUILA', 'VILLEGAS')",1
398,"('AGUILA', 'WERNER')",1
399,"('AGUILA', 'ZUNIGA')",2
400,"('AGUILANTE', 'BARRIENTOS')",3
401,"('AGUILANTE', 'CASTILLO')",2
402,"('AGUILANTE', 'GUEIQUEN')",2
403,"('AGUILANTE', 'HUINAO')",1
404,"('AGUILANTE', 'MANCILLA')",1
405,"('AGUILANTE', 'MANSILLA')",1
